year,district,contact_type_cd,count,age_group,a_count,race_code_cd,r_count,sex_code_cd,s_count
2016,7,INVSTG,8197,60 or older,162,WWH,124,M,7156
2016,7,INVSTG,8197,60 or older,162,WWH,124,X,5
2016,7,INVSTG,8197,Juvenile,1642,API,50,F,1036
2016,7,INVSTG,8197,Juvenile,1642,API,50,M,7156
2016,7,INVSTG,8197,Juvenile,1642,API,50,X,5
2016,7,INVSTG,8197,Juvenile,1642,BLK,7908,F,1036
2016,7,INVSTG,8197,Juvenile,1642,BLK,7908,M,7156
2016,7,INVSTG,8197,Juvenile,1642,BLK,7908,X,5
2016,7,INVSTG,8197,Juvenile,1642,I,12,F,1036
2016,7,INVSTG,8197,Juvenile,1642,I,12,M,7156
2016,7,INVSTG,8197,Juvenile,1642,I,12,X,5
2016,7,INVSTG,8197,Juvenile,1642,P,3,F,1036
2016,7,INVSTG,8197,Juvenile,1642,P,3,M,7156
2016,7,INVSTG,8197,Juvenile,1642,P,3,X,5
2016,7,INVSTG,8197,Juvenile,1642,WHI,2,F,1036
2016,7,INVSTG,8197,Juvenile,1642,WHI,2,M,7156
2016,7,INVSTG,8197,Juvenile,1642,WHI,2,X,5
2016,7,INVSTG,8197,Juvenile,1642,WHT,98,F,1036
2016,7,INVSTG,8197,Juvenile,1642,WHT,98,M,7156
2016,7,INVSTG,8197,Juvenile,1642,WHT,98,X,5
2016,7,INVSTG,8197,Juvenile,1642,WWH,124,F,1036
2016,7,INVSTG,8197,Juvenile,1642,WWH,124,M,7156
2016,7,INVSTG,8197,Juvenile,1642,WWH,124,X,5
2016,8,GANGLTR,479,19-30,238,API,1,F,10
2016,8,GANGLTR,479,19-30,238,API,1,M,469
2016,8,GANGLTR,479,19-30,238,BLK,426,F,10
2016,8,GANGLTR,479,19-30,238,BLK,426,M,469
2016,8,GANGLTR,479,19-30,238,WHT,15,F,10
2016,8,GANGLTR,479,19-30,238,WHT,15,M,469
2016,8,GANGLTR,479,19-30,238,WWH,37,F,10
2016,8,GANGLTR,479,19-30,238,WWH,37,M,469
2016,8,GANGLTR,479,30-40,40,API,1,F,10
2016,8,GANGLTR,479,30-40,40,API,1,M,469
2016,8,GANGLTR,479,30-40,40,BLK,426,F,10
2016,8,GANGLTR,479,30-40,40,BLK,426,M,469
2016,8,GANGLTR,479,30-40,40,WHT,15,F,10
2016,8,GANGLTR,479,30-40,40,WHT,15,M,469
2016,8,GANGLTR,479,30-40,40,WWH,37,F,10
2016,8,GANGLTR,479,30-40,40,WWH,37,M,469
2016,8,GANGLTR,479,40-50,15,API,1,F,10
2016,8,GANGLTR,479,40-50,15,API,1,M,469
2016,8,GANGLTR,479,40-50,15,BLK,426,F,10
2016,8,GANGLTR,479,40-50,15,BLK,426,M,469
2016,8,GANGLTR,479,40-50,15,WHT,15,F,10
2016,8,GANGLTR,479,40-50,15,WHT,15,M,469
2016,8,GANGLTR,479,40-50,15,WWH,37,F,10
2016,8,GANGLTR,479,40-50,15,WWH,37,M,469
2016,8,GANGLTR,479,50-60,10,API,1,F,10
2016,8,GANGLTR,479,50-60,10,API,1,M,469
2016,8,GANGLTR,479,50-60,10,BLK,426,F,10
2016,8,GANGLTR,479,50-60,10,BLK,426,M,469
2016,8,GANGLTR,479,50-60,10,WHT,15,F,10
2016,8,GANGLTR,479,50-60,10,WHT,15,M,469
2016,8,GANGLTR,479,50-60,10,WWH,37,F,10
2016,8,GANGLTR,479,50-60,10,WWH,37,M,469
2016,8,GANGLTR,479,60 or older,6,API,1,F,10
2016,8,GANGLTR,479,60 or older,6,API,1,M,469
2016,8,GANGLTR,479,60 or older,6,BLK,426,F,10
2016,8,GANGLTR,479,60 or older,6,BLK,426,M,469
2016,8,GANGLTR,479,60 or older,6,WHT,15,F,10
2016,8,GANGLTR,479,60 or older,6,WHT,15,M,469
2016,8,GANGLTR,479,60 or older,6,WWH,37,F,10
2016,8,GANGLTR,479,60 or older,6,WWH,37,M,469
2016,8,GANGLTR,479,Juvenile,170,API,1,F,10
2016,8,GANGLTR,479,Juvenile,170,API,1,M,469
2016,8,GANGLTR,479,Juvenile,170,BLK,426,F,10
2016,8,GANGLTR,479,Juvenile,170,BLK,426,M,469
2016,8,GANGLTR,479,Juvenile,170,WHT,15,F,10
2016,8,GANGLTR,479,Juvenile,170,WHT,15,M,469
2016,8,GANGLTR,479,Juvenile,170,WWH,37,F,10
2016,8,GANGLTR,479,Juvenile,170,WWH,37,M,469
2016,8,INVSTG,6103,19-30,2290,API,18,F,1020
2016,8,INVSTG,6103,19-30,2290,API,18,M,5075
2016,8,INVSTG,6103,19-30,2290,API,18,X,8
2016,8,INVSTG,6103,19-30,2290,BLK,2690,F,1020
2016,8,INVSTG,6103,19-30,2290,BLK,2690,M,5075
2016,8,INVSTG,6103,19-30,2290,BLK,2690,X,8
2016,8,INVSTG,6103,19-30,2290,I,10,F,1020
2016,8,INVSTG,6103,19-30,2290,I,10,M,5075
2016,8,INVSTG,6103,19-30,2290,I,10,X,8
2016,8,INVSTG,6103,19-30,2290,P,6,F,1020
2016,8,INVSTG,6103,19-30,2290,P,6,M,5075
2016,8,INVSTG,6103,19-30,2290,P,6,X,8
2016,8,INVSTG,6103,19-30,2290,WBH,2,F,1020
2016,8,INVSTG,6103,19-30,2290,WBH,2,M,5075
2016,8,INVSTG,6103,19-30,2290,WBH,2,X,8
2016,8,INVSTG,6103,19-30,2290,WHI,4,F,1020
2016,8,INVSTG,6103,19-30,2290,WHI,4,M,5075
2016,8,INVSTG,6103,19-30,2290,WHI,4,X,8
2016,8,INVSTG,6103,19-30,2290,WHT,715,F,1020
2016,8,INVSTG,6103,19-30,2290,WHT,715,M,5075
2016,8,INVSTG,6103,19-30,2290,WHT,715,X,8
2016,8,INVSTG,6103,19-30,2290,WWH,2658,F,1020
2016,8,INVSTG,6103,19-30,2290,WWH,2658,M,5075
2016,8,INVSTG,6103,19-30,2290,WWH,2658,X,8
2016,8,INVSTG,6103,30-40,787,API,18,F,1020
2016,8,INVSTG,6103,30-40,787,API,18,M,5075
2016,8,INVSTG,6103,30-40,787,API,18,X,8
2016,8,INVSTG,6103,30-40,787,BLK,2690,F,1020
2016,8,INVSTG,6103,30-40,787,BLK,2690,M,5075
2016,8,INVSTG,6103,30-40,787,BLK,2690,X,8
2016,8,INVSTG,6103,30-40,787,I,10,F,1020
2016,8,INVSTG,6103,30-40,787,I,10,M,5075
2016,8,INVSTG,6103,30-40,787,I,10,X,8
2016,8,INVSTG,6103,30-40,787,P,6,F,1020
2016,8,INVSTG,6103,30-40,787,P,6,M,5075
2016,8,INVSTG,6103,30-40,787,P,6,X,8
2016,8,INVSTG,6103,30-40,787,WBH,2,F,1020
2016,8,INVSTG,6103,30-40,787,WBH,2,M,5075
2016,8,INVSTG,6103,30-40,787,WBH,2,X,8
2016,8,INVSTG,6103,30-40,787,WHI,4,F,1020
2016,8,INVSTG,6103,30-40,787,WHI,4,M,5075
2016,8,INVSTG,6103,30-40,787,WHI,4,X,8
2016,8,INVSTG,6103,30-40,787,WHT,715,F,1020
2016,8,INVSTG,6103,30-40,787,WHT,715,M,5075
2016,8,INVSTG,6103,30-40,787,WHT,715,X,8
2016,8,INVSTG,6103,30-40,787,WWH,2658,F,1020
2016,8,INVSTG,6103,30-40,787,WWH,2658,M,5075
2016,8,INVSTG,6103,30-40,787,WWH,2658,X,8
2016,8,INVSTG,6103,40-50,435,API,18,F,1020
2016,8,INVSTG,6103,40-50,435,API,18,M,5075
2016,8,INVSTG,6103,40-50,435,API,18,X,8
2016,8,INVSTG,6103,40-50,435,BLK,2690,F,1020
2016,8,INVSTG,6103,40-50,435,BLK,2690,M,5075
2016,8,INVSTG,6103,40-50,435,BLK,2690,X,8
2016,8,INVSTG,6103,40-50,435,I,10,F,1020
2016,8,INVSTG,6103,40-50,435,I,10,M,5075
2016,8,INVSTG,6103,40-50,435,I,10,X,8
2016,8,INVSTG,6103,40-50,435,P,6,F,1020
2016,8,INVSTG,6103,40-50,435,P,6,M,5075
2016,8,INVSTG,6103,40-50,435,P,6,X,8
2016,8,INVSTG,6103,40-50,435,WBH,2,F,1020
2016,8,INVSTG,6103,40-50,435,WBH,2,M,5075
2016,8,INVSTG,6103,40-50,435,WBH,2,X,8
2016,8,INVSTG,6103,40-50,435,WHI,4,F,1020
2016,8,INVSTG,6103,40-50,435,WHI,4,M,5075
2016,8,INVSTG,6103,40-50,435,WHI,4,X,8
2016,8,INVSTG,6103,40-50,435,WHT,715,F,1020
2016,8,INVSTG,6103,40-50,435,WHT,715,M,5075
2016,8,INVSTG,6103,40-50,435,WHT,715,X,8
2016,8,INVSTG,6103,40-50,435,WWH,2658,F,1020
2016,8,INVSTG,6103,40-50,435,WWH,2658,M,5075
2016,8,INVSTG,6103,40-50,435,WWH,2658,X,8
2016,8,INVSTG,6103,50-60,282,API,18,F,1020
2016,8,INVSTG,6103,50-60,282,API,18,M,5075
2016,8,INVSTG,6103,50-60,282,API,18,X,8
2016,8,INVSTG,6103,50-60,282,BLK,2690,F,1020
2016,8,INVSTG,6103,50-60,282,BLK,2690,M,5075
2016,8,INVSTG,6103,50-60,282,BLK,2690,X,8
2016,8,INVSTG,6103,50-60,282,I,10,F,1020
2016,8,INVSTG,6103,50-60,282,I,10,M,5075
2016,8,INVSTG,6103,50-60,282,I,10,X,8
2016,8,INVSTG,6103,50-60,282,P,6,F,1020
2016,8,INVSTG,6103,50-60,282,P,6,M,5075
2016,8,INVSTG,6103,50-60,282,P,6,X,8
2016,8,INVSTG,6103,50-60,282,WBH,2,F,1020
2016,8,INVSTG,6103,50-60,282,WBH,2,M,5075
2016,8,INVSTG,6103,50-60,282,WBH,2,X,8
2016,8,INVSTG,6103,50-60,282,WHI,4,F,1020
2016,8,INVSTG,6103,50-60,282,WHI,4,M,5075
2016,8,INVSTG,6103,50-60,282,WHI,4,X,8
2016,8,INVSTG,6103,50-60,282,WHT,715,F,1020
2016,8,INVSTG,6103,50-60,282,WHT,715,M,5075
2016,8,INVSTG,6103,50-60,282,WHT,715,X,8
2016,8,INVSTG,6103,50-60,282,WWH,2658,F,1020
2016,8,INVSTG,6103,50-60,282,WWH,2658,M,5075
2016,8,INVSTG,6103,50-60,282,WWH,2658,X,8
2016,8,INVSTG,6103,60 or older,82,API,18,F,1020
2016,8,INVSTG,6103,60 or older,82,API,18,M,5075
2016,8,INVSTG,6103,60 or older,82,API,18,X,8
2016,8,INVSTG,6103,60 or older,82,BLK,2690,F,1020
2016,8,INVSTG,6103,60 or older,82,BLK,2690,M,5075
2016,8,INVSTG,6103,60 or older,82,BLK,2690,X,8
2016,8,INVSTG,6103,60 or older,82,I,10,F,1020
2016,8,INVSTG,6103,60 or older,82,I,10,M,5075
2016,8,INVSTG,6103,60 or older,82,I,10,X,8
2016,8,INVSTG,6103,60 or older,82,P,6,F,1020
2016,8,INVSTG,6103,60 or older,82,P,6,M,5075
2016,8,INVSTG,6103,60 or older,82,P,6,X,8
2016,8,INVSTG,6103,60 or older,82,WBH,2,F,1020
2016,8,INVSTG,6103,60 or older,82,WBH,2,M,5075
2016,8,INVSTG,6103,60 or older,82,WBH,2,X,8
2016,8,INVSTG,6103,60 or older,82,WHI,4,F,1020
2016,8,INVSTG,6103,60 or older,82,WHI,4,M,5075
2016,8,INVSTG,6103,60 or older,82,WHI,4,X,8
2016,8,INVSTG,6103,60 or older,82,WHT,715,F,1020
2016,8,INVSTG,6103,60 or older,82,WHT,715,M,5075
2016,8,INVSTG,6103,60 or older,82,WHT,715,X,8
2016,8,INVSTG,6103,60 or older,82,WWH,2658,F,1020
2016,8,INVSTG,6103,60 or older,82,WWH,2658,M,5075
2016,8,INVSTG,6103,60 or older,82,WWH,2658,X,8
2016,8,INVSTG,6103,Juvenile,2227,API,18,F,1020
2016,8,INVSTG,6103,Juvenile,2227,API,18,M,5075
2016,8,INVSTG,6103,Juvenile,2227,API,18,X,8
2016,8,INVSTG,6103,Juvenile,2227,BLK,2690,F,1020
2016,8,INVSTG,6103,Juvenile,2227,BLK,2690,M,5075
2016,8,INVSTG,6103,Juvenile,2227,BLK,2690,X,8
2016,8,INVSTG,6103,Juvenile,2227,I,10,F,1020
2016,8,INVSTG,6103,Juvenile,2227,I,10,M,5075
2016,8,INVSTG,6103,Juvenile,2227,I,10,X,8
2016,8,INVSTG,6103,Juvenile,2227,P,6,F,1020
2016,8,INVSTG,6103,Juvenile,2227,P,6,M,5075
2016,8,INVSTG,6103,Juvenile,2227,P,6,X,8
2016,8,INVSTG,6103,Juvenile,2227,WBH,2,F,1020
2016,8,INVSTG,6103,Juvenile,2227,WBH,2,M,5075
2016,8,INVSTG,6103,Juvenile,2227,WBH,2,X,8
2016,8,INVSTG,6103,Juvenile,2227,WHI,4,F,1020
2016,8,INVSTG,6103,Juvenile,2227,WHI,4,M,5075
2016,8,INVSTG,6103,Juvenile,2227,WHI,4,X,8
2016,8,INVSTG,6103,Juvenile,2227,WHT,715,F,1020
2016,8,INVSTG,6103,Juvenile,2227,WHT,715,M,5075
2016,8,INVSTG,6103,Juvenile,2227,WHT,715,X,8
2016,8,INVSTG,6103,Juvenile,2227,WWH,2658,F,1020
2016,8,INVSTG,6103,Juvenile,2227,WWH,2658,M,5075
2016,8,INVSTG,6103,Juvenile,2227,WWH,2658,X,8
2016,9,GANGLTR,457,19-30,194,BLK,68,F,12
2016,9,GANGLTR,457,19-30,194,BLK,68,M,445
2016,9,GANGLTR,457,19-30,194,WHT,12,F,12
2016,9,GANGLTR,457,19-30,194,WHT,12,M,445
2016,9,GANGLTR,457,19-30,194,WWH,377,F,12
2016,9,GANGLTR,457,19-30,194,WWH,377,M,445
2016,9,GANGLTR,457,30-40,39,BLK,68,F,12
2016,9,GANGLTR,457,30-40,39,BLK,68,M,445
2016,9,GANGLTR,457,30-40,39,WHT,12,F,12
2016,9,GANGLTR,457,30-40,39,WHT,12,M,445
2016,9,GANGLTR,457,30-40,39,WWH,377,F,12
2016,9,GANGLTR,457,30-40,39,WWH,377,M,445
2016,9,GANGLTR,457,40-50,16,BLK,68,F,12
2016,9,GANGLTR,457,40-50,16,BLK,68,M,445
2016,9,GANGLTR,457,40-50,16,WHT,12,F,12
2016,9,GANGLTR,457,40-50,16,WHT,12,M,445
2016,9,GANGLTR,457,40-50,16,WWH,377,F,12
2016,9,GANGLTR,457,40-50,16,WWH,377,M,445
2016,9,GANGLTR,457,50-60,4,BLK,68,F,12
2016,9,GANGLTR,457,50-60,4,BLK,68,M,445
2016,9,GANGLTR,457,50-60,4,WHT,12,F,12
2016,9,GANGLTR,457,50-60,4,WHT,12,M,445
2016,9,GANGLTR,457,50-60,4,WWH,377,F,12
2016,9,GANGLTR,457,50-60,4,WWH,377,M,445
2016,9,GANGLTR,457,60 or older,4,BLK,68,F,12
2016,9,GANGLTR,457,60 or older,4,BLK,68,M,445
2016,9,GANGLTR,457,60 or older,4,WHT,12,F,12
2016,9,GANGLTR,457,60 or older,4,WHT,12,M,445
2016,9,GANGLTR,457,60 or older,4,WWH,377,F,12
2016,9,GANGLTR,457,60 or older,4,WWH,377,M,445
2016,9,GANGLTR,457,Juvenile,200,BLK,68,F,12
2016,9,GANGLTR,457,Juvenile,200,BLK,68,M,445
2016,9,GANGLTR,457,Juvenile,200,WHT,12,F,12
2016,9,GANGLTR,457,Juvenile,200,WHT,12,M,445
2016,9,GANGLTR,457,Juvenile,200,WWH,377,F,12
2016,9,GANGLTR,457,Juvenile,200,WWH,377,M,445
2016,9,INVSTG,7842,19-30,3265,API,56,F,1110
2016,9,INVSTG,7842,19-30,3265,API,56,M,6717
2016,9,INVSTG,7842,19-30,3265,API,56,X,15
2016,9,INVSTG,7842,19-30,3265,BLK,2877,F,1110
2016,9,INVSTG,7842,19-30,3265,BLK,2877,M,6717
2016,9,INVSTG,7842,19-30,3265,BLK,2877,X,15
2016,9,INVSTG,7842,19-30,3265,I,6,F,1110
2016,9,INVSTG,7842,19-30,3265,I,6,M,6717
2016,9,INVSTG,7842,19-30,3265,I,6,X,15
2016,9,INVSTG,7842,19-30,3265,P,12,F,1110
2016,9,INVSTG,7842,19-30,3265,P,12,M,6717
2016,9,INVSTG,7842,19-30,3265,P,12,X,15
2016,9,INVSTG,7842,19-30,3265,U,1,F,1110
2016,9,INVSTG,7842,19-30,3265,U,1,M,6717
2016,9,INVSTG,7842,19-30,3265,U,1,X,15
2016,9,INVSTG,7842,19-30,3265,WHT,717,F,1110
2016,9,INVSTG,7842,19-30,3265,WHT,717,M,6717
2016,9,INVSTG,7842,19-30,3265,WHT,717,X,15
2016,9,INVSTG,7842,19-30,3265,WWH,4173,F,1110
2016,9,INVSTG,7842,19-30,3265,WWH,4173,M,6717
2016,9,INVSTG,7842,19-30,3265,WWH,4173,X,15
2016,9,INVSTG,7842,30-40,1056,API,56,F,1110
2016,9,INVSTG,7842,30-40,1056,API,56,M,6717
2016,9,INVSTG,7842,30-40,1056,API,56,X,15
2016,9,INVSTG,7842,30-40,1056,BLK,2877,F,1110
2016,9,INVSTG,7842,30-40,1056,BLK,2877,M,6717
2016,9,INVSTG,7842,30-40,1056,BLK,2877,X,15
2016,9,INVSTG,7842,30-40,1056,I,6,F,1110
2016,9,INVSTG,7842,30-40,1056,I,6,M,6717
2016,9,INVSTG,7842,30-40,1056,I,6,X,15
2016,9,INVSTG,7842,30-40,1056,P,12,F,1110
2016,9,INVSTG,7842,30-40,1056,P,12,M,6717
2016,9,INVSTG,7842,30-40,1056,P,12,X,15
2016,9,INVSTG,7842,30-40,1056,U,1,F,1110
2016,9,INVSTG,7842,30-40,1056,U,1,M,6717
2016,9,INVSTG,7842,30-40,1056,U,1,X,15
2016,9,INVSTG,7842,30-40,1056,WHT,717,F,1110
2016,9,INVSTG,7842,30-40,1056,WHT,717,M,6717
2016,9,INVSTG,7842,30-40,1056,WHT,717,X,15
2016,9,INVSTG,7842,30-40,1056,WWH,4173,F,1110
2016,9,INVSTG,7842,30-40,1056,WWH,4173,M,6717
2016,9,INVSTG,7842,30-40,1056,WWH,4173,X,15
2016,9,INVSTG,7842,40-50,564,API,56,F,1110
2016,9,INVSTG,7842,40-50,564,API,56,M,6717
2016,9,INVSTG,7842,40-50,564,API,56,X,15
2016,9,INVSTG,7842,40-50,564,BLK,2877,F,1110
2016,9,INVSTG,7842,40-50,564,BLK,2877,M,6717
2016,9,INVSTG,7842,40-50,564,BLK,2877,X,15
2016,9,INVSTG,7842,40-50,564,I,6,F,1110
2016,9,INVSTG,7842,40-50,564,I,6,M,6717
2016,9,INVSTG,7842,40-50,564,I,6,X,15
2016,9,INVSTG,7842,40-50,564,P,12,F,1110
2016,9,INVSTG,7842,40-50,564,P,12,M,6717
2016,9,INVSTG,7842,40-50,564,P,12,X,15
2016,9,INVSTG,7842,40-50,564,U,1,F,1110
2016,9,INVSTG,7842,40-50,564,U,1,M,6717
2016,9,INVSTG,7842,40-50,564,U,1,X,15
2016,9,INVSTG,7842,40-50,564,WHT,717,F,1110
2016,9,INVSTG,7842,40-50,564,WHT,717,M,6717
2016,9,INVSTG,7842,40-50,564,WHT,717,X,15
2016,9,INVSTG,7842,40-50,564,WWH,4173,F,1110
2016,9,INVSTG,7842,40-50,564,WWH,4173,M,6717
2016,9,INVSTG,7842,40-50,564,WWH,4173,X,15
2016,9,INVSTG,7842,50-60,462,API,56,F,1110
2016,9,INVSTG,7842,50-60,462,API,56,M,6717
2016,9,INVSTG,7842,50-60,462,API,56,X,15
2016,9,INVSTG,7842,50-60,462,BLK,2877,F,1110
2016,9,INVSTG,7842,50-60,462,BLK,2877,M,6717
2016,9,INVSTG,7842,50-60,462,BLK,2877,X,15
2016,9,INVSTG,7842,50-60,462,I,6,F,1110
2016,9,INVSTG,7842,50-60,462,I,6,M,6717
2016,9,INVSTG,7842,50-60,462,I,6,X,15
2016,9,INVSTG,7842,50-60,462,P,12,F,1110
2016,9,INVSTG,7842,50-60,462,P,12,M,6717
2016,9,INVSTG,7842,50-60,462,P,12,X,15
2016,9,INVSTG,7842,50-60,462,U,1,F,1110
2016,9,INVSTG,7842,50-60,462,U,1,M,6717
2016,9,INVSTG,7842,50-60,462,U,1,X,15
2016,9,INVSTG,7842,50-60,462,WHT,717,F,1110
2016,9,INVSTG,7842,50-60,462,WHT,717,M,6717
2016,9,INVSTG,7842,50-60,462,WHT,717,X,15
2016,9,INVSTG,7842,50-60,462,WWH,4173,F,1110
2016,9,INVSTG,7842,50-60,462,WWH,4173,M,6717
2016,9,INVSTG,7842,50-60,462,WWH,4173,X,15
2016,9,INVSTG,7842,60 or older,121,API,56,F,1110
2016,9,INVSTG,7842,60 or older,121,API,56,M,6717
2016,9,INVSTG,7842,60 or older,121,API,56,X,15
2016,9,INVSTG,7842,60 or older,121,BLK,2877,F,1110
2016,9,INVSTG,7842,60 or older,121,BLK,2877,M,6717
2016,9,INVSTG,7842,60 or older,121,BLK,2877,X,15
2016,9,INVSTG,7842,60 or older,121,I,6,F,1110
2016,9,INVSTG,7842,60 or older,121,I,6,M,6717
2016,9,INVSTG,7842,60 or older,121,I,6,X,15
2016,9,INVSTG,7842,60 or older,121,P,12,F,1110
2016,9,INVSTG,7842,60 or older,121,P,12,M,6717
2016,9,INVSTG,7842,60 or older,121,P,12,X,15
2016,9,INVSTG,7842,60 or older,121,U,1,F,1110
2016,9,INVSTG,7842,60 or older,121,U,1,M,6717
2016,9,INVSTG,7842,60 or older,121,U,1,X,15
2016,9,INVSTG,7842,60 or older,121,WHT,717,F,1110
2016,9,INVSTG,7842,60 or older,121,WHT,717,M,6717
2016,9,INVSTG,7842,60 or older,121,WHT,717,X,15
2016,9,INVSTG,7842,60 or older,121,WWH,4173,F,1110
2016,9,INVSTG,7842,60 or older,121,WWH,4173,M,6717
2016,9,INVSTG,7842,60 or older,121,WWH,4173,X,15
2016,9,INVSTG,7842,Juvenile,2374,API,56,F,1110
2016,9,INVSTG,7842,Juvenile,2374,API,56,M,6717
2016,9,INVSTG,7842,Juvenile,2374,API,56,X,15
2016,9,INVSTG,7842,Juvenile,2374,BLK,2877,F,1110
2016,9,INVSTG,7842,Juvenile,2374,BLK,2877,M,6717
2016,9,INVSTG,7842,Juvenile,2374,BLK,2877,X,15
2016,9,INVSTG,7842,Juvenile,2374,I,6,F,1110
2016,9,INVSTG,7842,Juvenile,2374,I,6,M,6717
2016,9,INVSTG,7842,Juvenile,2374,I,6,X,15
2016,9,INVSTG,7842,Juvenile,2374,P,12,F,1110
2016,9,INVSTG,7842,Juvenile,2374,P,12,M,6717
2016,9,INVSTG,7842,Juvenile,2374,P,12,X,15
2016,9,INVSTG,7842,Juvenile,2374,U,1,F,1110
2016,9,INVSTG,7842,Juvenile,2374,U,1,M,6717
2016,9,INVSTG,7842,Juvenile,2374,U,1,X,15
2016,9,INVSTG,7842,Juvenile,2374,WHT,717,F,1110
2016,9,INVSTG,7842,Juvenile,2374,WHT,717,M,6717
2016,9,INVSTG,7842,Juvenile,2374,WHT,717,X,15
2016,9,INVSTG,7842,Juvenile,2374,WWH,4173,F,1110
2016,9,INVSTG,7842,Juvenile,2374,WWH,4173,M,6717
2016,9,INVSTG,7842,Juvenile,2374,WWH,4173,X,15
2016,10,GANGLTR,730,19-30,293,API,3,F,36
2016,10,GANGLTR,730,19-30,293,API,3,M,694
2016,10,GANGLTR,730,19-30,293,BLK,611,F,36
2016,10,GANGLTR,730,19-30,293,BLK,611,M,694
2016,10,GANGLTR,730,19-30,293,I,1,F,36
2016,10,GANGLTR,730,19-30,293,I,1,M,694
2016,10,GANGLTR,730,19-30,293,P,2,F,36
2016,10,GANGLTR,730,19-30,293,P,2,M,694
2016,10,GANGLTR,730,19-30,293,WHT,2,F,36
2016,10,GANGLTR,730,19-30,293,WHT,2,M,694
2016,10,GANGLTR,730,19-30,293,WWH,111,F,36
2016,10,GANGLTR,730,19-30,293,WWH,111,M,694
2016,10,GANGLTR,730,30-40,26,API,3,F,36
2016,10,GANGLTR,730,30-40,26,API,3,M,694
2016,10,GANGLTR,730,30-40,26,BLK,611,F,36
2016,10,GANGLTR,730,30-40,26,BLK,611,M,694
2016,10,GANGLTR,730,30-40,26,I,1,F,36
2016,10,GANGLTR,730,30-40,26,I,1,M,694
2016,10,GANGLTR,730,30-40,26,P,2,F,36
2016,10,GANGLTR,730,30-40,26,P,2,M,694
2016,10,GANGLTR,730,30-40,26,WHT,2,F,36
2016,10,GANGLTR,730,30-40,26,WHT,2,M,694
2016,10,GANGLTR,730,30-40,26,WWH,111,F,36
2016,10,GANGLTR,730,30-40,26,WWH,111,M,694
2016,10,GANGLTR,730,40-50,64,API,3,F,36
2016,10,GANGLTR,730,40-50,64,API,3,M,694
2016,10,GANGLTR,730,40-50,64,BLK,611,F,36
2016,10,GANGLTR,730,40-50,64,BLK,611,M,694
2016,10,GANGLTR,730,40-50,64,I,1,F,36
2016,10,GANGLTR,730,40-50,64,I,1,M,694
2016,10,GANGLTR,730,40-50,64,P,2,F,36
2016,10,GANGLTR,730,40-50,64,P,2,M,694
2016,10,GANGLTR,730,40-50,64,WHT,2,F,36
2016,10,GANGLTR,730,40-50,64,WHT,2,M,694
2016,10,GANGLTR,730,40-50,64,WWH,111,F,36
2016,10,GANGLTR,730,40-50,64,WWH,111,M,694
2016,10,GANGLTR,730,50-60,47,API,3,F,36
2016,10,GANGLTR,730,50-60,47,API,3,M,694
2016,10,GANGLTR,730,50-60,47,BLK,611,F,36
2016,10,GANGLTR,730,50-60,47,BLK,611,M,694
2016,10,GANGLTR,730,50-60,47,I,1,F,36
2016,10,GANGLTR,730,50-60,47,I,1,M,694
2016,10,GANGLTR,730,50-60,47,P,2,F,36
2016,10,GANGLTR,730,50-60,47,P,2,M,694
2016,10,GANGLTR,730,50-60,47,WHT,2,F,36
2016,10,GANGLTR,730,50-60,47,WHT,2,M,694
2016,10,GANGLTR,730,50-60,47,WWH,111,F,36
2016,10,GANGLTR,730,50-60,47,WWH,111,M,694
2016,10,GANGLTR,730,60 or older,20,API,3,F,36
2016,10,GANGLTR,730,60 or older,20,API,3,M,694
2016,10,GANGLTR,730,60 or older,20,BLK,611,F,36
2016,10,GANGLTR,730,60 or older,20,BLK,611,M,694
2016,10,GANGLTR,730,60 or older,20,I,1,F,36
2016,10,GANGLTR,730,60 or older,20,I,1,M,694
2016,10,GANGLTR,730,60 or older,20,P,2,F,36
2016,10,GANGLTR,730,60 or older,20,P,2,M,694
2016,10,GANGLTR,730,60 or older,20,WHT,2,F,36
2016,10,GANGLTR,730,60 or older,20,WHT,2,M,694
2016,10,GANGLTR,730,60 or older,20,WWH,111,F,36
2016,10,GANGLTR,730,60 or older,20,WWH,111,M,694
2016,10,GANGLTR,730,Juvenile,280,API,3,F,36
2016,10,GANGLTR,730,Juvenile,280,API,3,M,694
2016,10,GANGLTR,730,Juvenile,280,BLK,611,F,36
2016,10,GANGLTR,730,Juvenile,280,BLK,611,M,694
2016,10,GANGLTR,730,Juvenile,280,I,1,F,36
2016,10,GANGLTR,730,Juvenile,280,I,1,M,694
2016,10,GANGLTR,730,Juvenile,280,P,2,F,36
2016,10,GANGLTR,730,Juvenile,280,P,2,M,694
2016,10,GANGLTR,730,Juvenile,280,WHT,2,F,36
2016,10,GANGLTR,730,Juvenile,280,WHT,2,M,694
2016,10,GANGLTR,730,Juvenile,280,WWH,111,F,36
2016,10,GANGLTR,730,Juvenile,280,WWH,111,M,694
2016,10,INVSTG,7250,19-30,2955,API,26,F,893
2016,10,INVSTG,7250,19-30,2955,API,26,M,6354
2016,10,INVSTG,7250,19-30,2955,API,26,X,3
2016,10,INVSTG,7250,19-30,2955,BLK,4975,F,893
2016,10,INVSTG,7250,19-30,2955,BLK,4975,M,6354
2016,10,INVSTG,7250,19-30,2955,BLK,4975,X,3
